Inhibitor,Ki_nM,IC50_nM,Kd_nM,EC50_nM,POC,Source,IMG_URL,ID_IN
CHEMBL429106,n/a,660,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50206125.png,IN0016571
CHEMBL601199,n/a,6600,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50308358.png,IN0016572
3-CYANOQUINOLINE 33,n/a,67,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00028108.png,IN0016573
CHEMBL538672,n/a,67,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50293534.png,IN0016574
CHEMBL1796191,n/a,670,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50346838.png,IN0016575
CHEMBL602919,n/a,6700,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50308348.png,IN0016576
CHEMBL1253862,n/a,6700,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50326806.png,IN0016577
CHEMBL251292,n/a,674,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50219381.png,IN0016578
CHEMBL230043,n/a,68,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50209389.png,IN0016579
CHEMBL256908,n/a,68,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50234524.png,IN0016580
CHEMBL404308,n/a,680,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50234516.png,IN0016581
CHEMBL1796192,n/a,680,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50346843.png,IN0016582
CHEMBL521271,n/a,69,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50252237.png,IN0016583
CHEMBL444031,n/a,7,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50256466.png,IN0016584
CHEMBL1222710,n/a,7,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50325425.png,IN0016585
CHEMBL1762178,n/a,7,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50340502.png,IN0016586
CHEMBL1809224,n/a,7,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50349765.png,IN0016587
CHEMBL457322,n/a,7.9,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50265867.png,IN0016588
CHEMBL251534,n/a,70,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50219383.png,IN0016589
CHEMBL1762173,n/a,703,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50340497.png,IN0016590
CHEMBL1078892,n/a,71,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50313560.png,IN0016591
CHEMBL231003,n/a,710,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50201145.png,IN0016592
ISOQUINOLINEDIONE 32,n/a,715,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00028077.png,IN0016593
CHEMBL574160,n/a,717,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50299142.png,IN0016594
ISOQUINOLINEDIONE 31,n/a,7170,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00028076.png,IN0016595
CHEMBL396727,n/a,720,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50201121.png,IN0016596
CHEMBL1760038,n/a,725,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50340124.png,IN0016597
CHEMBL245366,n/a,730,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50206126.png,IN0016598
CHEMBL550273,n/a,749,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50293555.png,IN0016599
CHEMBL256074,n/a,75,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50234518.png,IN0016600
CHEMBL482101,n/a,75,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50252193.png,IN0016601
CHEMBL230309,n/a,770,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50209378.png,IN0016602
CHEMBL488646,n/a,7700,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50243930.png,IN0016603
CHEMBL241113,n/a,775,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50199634.png,IN0016604
CHEMBL399021,n/a,78,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50219355.png,IN0016605
CHEMBL1762172,n/a,784,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50340496.png,IN0016606
3-CYANOQUINOLINE 42,n/a,79,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00028117.png,IN0016607
CHEMBL249325,n/a,79,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50219379.png,IN0016608
CHEMBL514577,n/a,79,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50266295.png,IN0016609
CHEMBL261805,n/a,79,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50339059.png,IN0016610
CHEMBL231311,n/a,790,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50201122.png,IN0016611
ISOQUINOLINEDIONE 29,n/a,7930,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00028074.png,IN0016612
46-BIS-ANILINO-1H-PYRROLO[23-D]PYRIMIDINE 21,n/a,8,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00027837.png,IN0016613
CHEMBL1667936,n/a,8,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50336318.png,IN0016614
CHEMBL1667946,n/a,8,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50336328.png,IN0016615
CHEMBL1809067,n/a,8,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50349698.png,IN0016616
CHEMBL1809069,n/a,8,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50349700.png,IN0016617
CHEMBL1809206,n/a,8,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50349785.png,IN0016618
CHEMBL387794,n/a,800,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50201141.png,IN0016619
CHEMBL442420,n/a,800,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50212956.png,IN0016620
CHEMBL245942,n/a,800,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50212959.png,IN0016621
CHEMBL392589,n/a,800,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50212960.png,IN0016622
CHEMBL240035,n/a,81,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50199661.png,IN0016623
CHEMBL437584,n/a,81,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50219376.png,IN0016624
CHEMBL1257769,n/a,810,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50327971.png,IN0016625
CHEMBL1796189,n/a,810,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50346836.png,IN0016626
CHEMBL257114,n/a,82,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50234506.png,IN0016627
CHEMBL442450,n/a,82,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50234525.png,IN0016628
CHEMBL505919,n/a,82,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50252301.png,IN0016629
CHEMBL226813,n/a,8200,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50211912.png,IN0016630
ISOQUINOLINEDIONE 33,n/a,829,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00028078.png,IN0016631
CHEMBL256073,n/a,83,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50234505.png,IN0016632
CHEMBL1809078,n/a,83,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50349709.png,IN0016633
CHEMBL551523,n/a,830,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50296351.png,IN0016634
CHEMBL1222711,n/a,8400,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50325426.png,IN0016635
3-CYANOQUINOLINE 11,n/a,847,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00028126.png,IN0016636
CHEMBL606168,n/a,8533,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50309549.png,IN0016637
CHEMBL392640,n/a,860,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50206124.png,IN0016638
CHEMBL602643,n/a,8600,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50308365.png,IN0016639
CHEMBL486437,n/a,8700,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50243880.png,IN0016640
CHEMBL591703,n/a,8800,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50308367.png,IN0016641
CHEMBL1253777,n/a,8800,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50326803.png,IN0016642
ISOQUINOLINEDIONE 38,n/a,887,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00028083.png,IN0016643
CHEMBL239985,n/a,89,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50199632.png,IN0016644
ISOQUINOLINEDIONE 30,n/a,894,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00028075.png,IN0016645
CHEMBL239377,n/a,898,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50199656.png,IN0016646
3-CYANOQUINOLINE 29,n/a,9,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00028104.png,IN0016647
CHEMBL459118,n/a,9,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50252304.png,IN0016648
CHEMBL573246,n/a,9,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50299144.png,IN0016649
CHEMBL590049,n/a,9,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50308378.png,IN0016650
CHEMBL1809070,n/a,9,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50349701.png,IN0016651
CHEMBL1809065,n/a,9,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50349722.png,IN0016652
CHEMBL1809205,n/a,9,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50349784.png,IN0016653
CHEMBL1222791,n/a,9.7,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50325428.png,IN0016654
CHEMBL250085,n/a,90,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50219367.png,IN0016655
CHEMBL541762,n/a,90,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50296356.png,IN0016656
CHEMBL1809197,n/a,90,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50349776.png,IN0016657
NDGA,n/a,900,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00022372.png,IN0016658
CHEMBL591021,n/a,9000,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50308360.png,IN0016659
CHEMBL392082,n/a,91,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50199624.png,IN0016660
CHEMBL256909,n/a,91,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50234522.png,IN0016661
CHEMBL1806525,n/a,92,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50349777.png,IN0016662
ISOQUINOLINEDIONE 35,n/a,920,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00028080.png,IN0016663
CHEMBL1090744,n/a,920,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50313567.png,IN0016664
CHEMBL437198,n/a,924,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50219378.png,IN0016665
CHEMBL387611,n/a,93,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50209392.png,IN0016666
CHEMBL1098120,n/a,930,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50316788.png,IN0016667
CHEMBL1760039,n/a,933,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50340125.png,IN0016668
CHEMBL1256418,n/a,94,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50327964.png,IN0016669
ISOQUINOLINEDIONE 24,n/a,957,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00028069.png,IN0016670
CHEMBL257326,n/a,96,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50234510.png,IN0016671
CHEMBL257115,n/a,96,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50234512.png,IN0016672
ISOQUINOLINEDIONE 11,n/a,971,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00028056.png,IN0016673
CHEMBL241683,n/a,980,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50199643.png,IN0016674
CHEMBL1094835,n/a,980,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50316779.png,IN0016675
CHEMBL1796190,n/a,990,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50346837.png,IN0016676
CHEMBL1762171,n/a,995,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50340495.png,IN0016677
CHEMBL456252,n/a,&lt;0.2,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50265870.png,IN0016678
CHEMBL1290177,110,n/a,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50331613.png,IN0016679
CHEMBL1290072,150,n/a,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50331612.png,IN0016680
CHEMBL1289977,2110,n/a,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50331617.png,IN0016681
CHEMBL1289976,370,n/a,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50331618.png,IN0016682
CHEMBL1290071,570,n/a,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50331616.png,IN0016683
CHEMBL1290073,580,n/a,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50331615.png,IN0016684
01P,n/a,n/a,n/a,n/a,n/a,PDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/PDB/01P.png,IN0016685
575,n/a,n/a,n/a,n/a,n/a,PDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/PDB/575.png,IN0016686
741,n/a,n/a,n/a,n/a,n/a,PDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/PDB/741.png,IN0016687
BMI,n/a,n/a,n/a,n/a,n/a,PDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/PDB/BMI.png,IN0016688
CCX,n/a,n/a,n/a,n/a,n/a,PDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/PDB/CCX.png,IN0016689
D94,n/a,n/a,n/a,n/a,n/a,PDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/PDB/D94.png,IN0016690
EBI,n/a,n/a,n/a,n/a,n/a,PDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/PDB/EBI.png,IN0016691
LGV,n/a,n/a,n/a,n/a,n/a,PDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/PDB/LGV.png,IN0016692
LGW,n/a,n/a,n/a,n/a,n/a,PDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/PDB/LGW.png,IN0016693
LGX,n/a,n/a,n/a,n/a,n/a,PDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/PDB/LGX.png,IN0016694
MQY,n/a,n/a,n/a,n/a,n/a,PDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/PDB/MQY.png,IN0016695
PDR,n/a,n/a,n/a,n/a,n/a,PDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/PDB/PDR.png,IN0016696
CHEMBL498551,n/a,1,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50265773.png,IN0016697
CHEMBL495749,n/a,1,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50265774.png,IN0016698
CHEMBL383618,n/a,10,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50181313.png,IN0016699
CHEMBL204524,n/a,10,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50181315.png,IN0016700
CHEMBL205108,n/a,10,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50181319.png,IN0016701
CHEMBL498214,n/a,10,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50265641.png,IN0016702
CHEMBL526507,n/a,10,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50265746.png,IN0016703
6-ARYLPYRIDO[23-D]PYRIMIDINE DERIV. 82,n/a,100,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003500.png,IN0016704
CHEMBL194498,n/a,100,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50168403.png,IN0016705
CHEMBL381283,n/a,100,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50181306.png,IN0016706
CHEMBL209783,n/a,100,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50185175.png,IN0016707
CHEMBL480356,n/a,100,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50256010.png,IN0016708
6-ARYLPYRIDO[23-D]PYRIMIDINE DERIV. 72,n/a,10000,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003490.png,IN0016709
1-PHENYLBENZIMIDAZOLE DERIV. 69,n/a,10000,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003852.png,IN0016710
CHEMBL315546,n/a,10000,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50065306.png,IN0016711
3-SUBSTITUTED INDOLIN-2-ONE 11E,n/a,1050,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00004891.png,IN0016712
INDOLIN-2-ONE DERIV. 9E,n/a,1080,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00004918.png,IN0016713
2-AMINOPYRIDO[23-D]PYRIMIDIN-7(8H)-ONE 43,n/a,110,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003076.png,IN0016714
2-AMINOPYRIDO[23-D]PYRIMIDIN-7(8H)-ONE 70,n/a,110,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003103.png,IN0016715
6-ARYLPYRIDO[23-D]PYRIMIDINE DERIV. 35,n/a,110,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003453.png,IN0016716
6-ARYLPYRIDO[23-D]PYRIMIDINE DERIV. 63,n/a,110,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003481.png,IN0016717
6-ARYLPYRIDO[23-D]PYRIMIDINE DERIV. 66,n/a,110,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003484.png,IN0016718
16-NAPHTHYRIDIN-2(1H)-ONE DERIV. 7J,n/a,110,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00004177.png,IN0016719
PD089828 ANALOG 7,n/a,110,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00004826.png,IN0016720
PD089828 ANALOG 10,n/a,110,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00004829.png,IN0016721
CHEMBL370515,n/a,110,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50168400.png,IN0016722
CHEMBL522732,n/a,110,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50265753.png,IN0016723
PYRIDO[23-D]PYRIMIDIN-7-ONE DERIV. 53,n/a,1100,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00004076.png,IN0016724
PD089828 ANALOG 11,n/a,1100,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00004830.png,IN0016725
CHEMBL57143,n/a,1100,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50137591.png,IN0016726
16-NAPHTHYRIDINE 42,n/a,1100,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006176.png,IN0016727
PD089828 ANALOG 17,n/a,1130,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00004836.png,IN0016728
6-ARYLPYRIDO[23-D]PYRIMIDINE DERIV. 57,n/a,120,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003475.png,IN0016729
6-ARYLPYRIDO[23-D]PYRIMIDINE DERIV. 62,n/a,120,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003480.png,IN0016730
16-NAPHTHYRIDIN-2(1H)-ONE DERIV. 7T,n/a,120,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00004187.png,IN0016731
16-NAPHTHYRIDINE DERIV. 11,n/a,120,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00004609.png,IN0016732
CHEMBL521552,n/a,120,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50265572.png,IN0016733
16-NAPHTHYRIDINE 32,n/a,120,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006163.png,IN0016734
